total_profit,total_wagered,roi,win_rate,num_bets,num_wins,high_pct,medium_pct,low_pct,confidence_stats
101563.63636363568,232050.0,43.767996709172884,0.6595918367346939,1225,808,0.0,0.005,0.075,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 27300.0, 'profit': 5631.818181818162}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 204750.0, 'profit': 95931.81818181791}}"
107959.09090909007,245700.0,43.9393939393936,0.6595918367346939,1225,808,0.0,0.005,0.08,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 27300.0, 'profit': 5631.818181818162}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 218400.0, 'profit': 102327.27272727231}}"
114354.54545454556,259350.0,44.09274935590729,0.6595918367346939,1225,808,0.0,0.005,0.085,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 27300.0, 'profit': 5631.818181818162}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 232050.00000000003, 'profit': 108722.72727272773}}"
120750.0,273000.0,44.230769230769226,0.6595918367346939,1225,808,0.0,0.005,0.09,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 27300.0, 'profit': 5631.818181818162}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 245700.0, 'profit': 115118.18181818219}}"
127145.45454545437,286650.0,44.355644355644294,0.6595918367346939,1225,808,0.0,0.005,0.095,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 27300.0, 'profit': 5631.818181818162}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 259350.0, 'profit': 121513.63636363654}}"
11263.636363636324,54600.0,20.629370629370555,0.6595918367346939,1225,808,0.0,0.01,0.0,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 54600.0, 'profit': 11263.636363636324}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 0.0, 'profit': 0.0}}"
17659.090909090824,68250.0,25.87412587412575,0.6595918367346939,1225,808,0.0,0.01,0.005,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 54600.0, 'profit': 11263.636363636324}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 13650.0, 'profit': 6395.45454545452}}"
24054.545454545434,81900.0,29.37062937062935,0.6595918367346939,1225,808,0.0,0.01,0.01,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 54600.0, 'profit': 11263.636363636324}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 27300.0, 'profit': 12790.90909090904}}"
30450.000000000004,95550.0,31.868131868131872,0.6595918367346939,1225,808,0.0,0.01,0.015,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 54600.0, 'profit': 11263.636363636324}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 40950.0, 'profit': 19186.36363636358}}"
36845.45454545445,109200.0,33.74125874125865,0.6595918367346939,1225,808,0.0,0.01,0.02,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 54600.0, 'profit': 11263.636363636324}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 54600.0, 'profit': 25581.81818181808}}"
43240.90909090908,122850.0,35.19813519813519,0.6595918367346939,1225,808,0.0,0.01,0.025,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 54600.0, 'profit': 11263.636363636324}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 68250.0, 'profit': 31977.272727272823}}"
49636.36363636328,136500.0,36.363636363636104,0.6595918367346939,1225,808,0.0,0.01,0.03,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 54600.0, 'profit': 11263.636363636324}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 81900.0, 'profit': 38372.72727272716}}"
56031.81818181785,150150.0,37.31722822631892,0.6595918367346939,1225,808,0.0,0.01,0.035,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 54600.0, 'profit': 11263.636363636324}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 95550.00000000001, 'profit': 44768.181818181816}}"
62427.27272727209,163800.0,38.11188811188772,0.6595918367346939,1225,808,0.0,0.01,0.04,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 54600.0, 'profit': 11263.636363636324}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 109200.0, 'profit': 51163.63636363616}}"
68822.72727272716,177450.0,38.784292630446416,0.6595918367346939,1225,808,0.0,0.01,0.045,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 54600.0, 'profit': 11263.636363636324}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 122850.0, 'profit': 57559.09090909109}}"
75218.18181818163,191100.0,39.36063936063927,0.6595918367346939,1225,808,0.0,0.01,0.05,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 54600.0, 'profit': 11263.636363636324}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 136500.0, 'profit': 63954.545454545645}}"
81613.63636363593,204750.0,39.86013986013965,0.6595918367346939,1225,808,0.0,0.01,0.055,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 54600.0, 'profit': 11263.636363636324}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 150150.0, 'profit': 70350.0}}"
88009.0909090902,218400.0,40.297202797202466,0.6595918367346939,1225,808,0.0,0.01,0.06,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 54600.0, 'profit': 11263.636363636324}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 163800.0, 'profit': 76745.45454545433}}"
94404.5454545446,232050.0,40.682846565199135,0.6595918367346939,1225,808,0.0,0.01,0.065,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 54600.0, 'profit': 11263.636363636324}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 177450.0, 'profit': 83140.90909090878}}"
100799.99999999943,245700.0,41.025641025640795,0.6595918367346939,1225,808,0.0,0.01,0.07,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 54600.0, 'profit': 11263.636363636324}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 191100.00000000003, 'profit': 89536.36363636363}}"
107195.45454545367,259350.0,41.33235185866731,0.6595918367346939,1225,808,0.0,0.01,0.075,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 54600.0, 'profit': 11263.636363636324}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 204750.0, 'profit': 95931.81818181791}}"
113590.90909090806,273000.0,41.60839160839123,0.6595918367346939,1225,808,0.0,0.01,0.08,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 54600.0, 'profit': 11263.636363636324}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 218400.0, 'profit': 102327.27272727231}}"
119986.36363636357,286650.0,41.858141858141835,0.6595918367346939,1225,808,0.0,0.01,0.085,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 54600.0, 'profit': 11263.636363636324}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 232050.00000000003, 'profit': 108722.72727272773}}"
126381.81818181803,300300.0,42.08518753973294,0.6595918367346939,1225,808,0.0,0.01,0.09,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 54600.0, 'profit': 11263.636363636324}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 245700.0, 'profit': 115118.18181818219}}"
132777.27272727233,313950.0,42.29249011857695,0.6595918367346939,1225,808,0.0,0.01,0.095,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 54600.0, 'profit': 11263.636363636324}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 259350.0, 'profit': 121513.63636363654}}"
16895.45454545446,81900.0,20.629370629370523,0.6595918367346939,1225,808,0.0,0.015,0.0,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 81900.0, 'profit': 16895.45454545446}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 0.0, 'profit': 0.0}}"
23290.909090908972,95550.0,24.37562437562425,0.6595918367346939,1225,808,0.0,0.015,0.005,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 81900.0, 'profit': 16895.45454545446}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 13650.0, 'profit': 6395.45454545452}}"
29686.36363636357,109200.0,27.185314685314626,0.6595918367346939,1225,808,0.0,0.015,0.01,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 81900.0, 'profit': 16895.45454545446}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 27300.0, 'profit': 12790.90909090904}}"
36081.818181818155,122850.0,29.37062937062935,0.6595918367346939,1225,808,0.0,0.015,0.015,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 81900.0, 'profit': 16895.45454545446}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 40950.0, 'profit': 19186.36363636358}}"
42477.272727272815,136500.0,31.11888111888118,0.6595918367346939,1225,808,0.0,0.015,0.02,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 81900.0, 'profit': 16895.45454545446}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 54600.0, 'profit': 25581.81818181808}}"
48872.727272727665,150150.0,32.54926891290554,0.6595918367346939,1225,808,0.0,0.015,0.025,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 81900.0, 'profit': 16895.45454545446}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 68250.0, 'profit': 31977.272727272823}}"
55268.181818182056,163800.0,33.74125874125889,0.6595918367346939,1225,808,0.0,0.015,0.03,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 81900.0, 'profit': 16895.45454545446}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 81900.0, 'profit': 38372.72727272716}}"
61663.6363636367,177450.0,34.74986551909648,0.6595918367346939,1225,808,0.0,0.015,0.035,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 81900.0, 'profit': 16895.45454545446}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 95550.00000000001, 'profit': 44768.181818181816}}"
68059.09090909104,191100.0,35.61438561438568,0.6595918367346939,1225,808,0.0,0.015,0.04,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 81900.0, 'profit': 16895.45454545446}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 109200.0, 'profit': 51163.63636363616}}"
74454.5454545461,204750.0,36.36363636363667,0.6595918367346939,1225,808,0.0,0.015,0.045,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 81900.0, 'profit': 16895.45454545446}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 122850.0, 'profit': 57559.09090909109}}"
80850.00000000048,218400.0,37.01923076923099,0.6595918367346939,1225,808,0.0,0.015,0.05,"{'HIGH': {'bets': 406, 'wins': 253, 'wagered': 0.0, 'profit': 0.0}, 'MEDIUM': {'bets': 546, 'wins': 345, 'wagered': 81900.0, 'profit': 16895.45454545446}, 'LOW': {'bets': 273, 'wins': 210, 'wagered': 136500.0, 'profit': 63954.545454545645}}"
