total_profit,total_wagered,roi,win_rate,num_bets,num_wins,high_pct,medium_pct,low_pct
143809.09090909077,353700.0,40.658493330249016,0.6586538461538461,1456,959,0.0,0.01,0.09
151049.9999999991,369750.0,40.851926977687384,0.6586538461538461,1456,959,0.0,0.01,0.095
20209.090909090803,97200.0,20.791245791245682,0.6586538461538461,1456,959,0.0,0.015,0.0
27449.999999999814,113250.0,24.238410596026327,0.6586538461538461,1456,959,0.0,0.015,0.005
34690.90909090907,129300.0,26.829782746256047,0.6586538461538461,1456,959,0.0,0.015,0.01
41931.81818181848,145350.0,28.84886011821017,0.6586538461538461,1456,959,0.0,0.015,0.015
49172.72727272764,161400.0,30.46637377492419,0.6586538461538461,1456,959,0.0,0.015,0.02
56413.63636363699,177450.0,31.791285637439838,0.6586538461538461,1456,959,0.0,0.015,0.025
63654.545454545885,193500.0,32.89640591966196,0.6586538461538461,1456,959,0.0,0.015,0.03
70895.45454545494,209550.0,33.832237912409894,0.6586538461538461,1456,959,0.0,0.015,0.035
78136.36363636365,225600.0,34.63491295938105,0.6586538461538461,1456,959,0.0,0.015,0.04
85377.2727272732,241650.0,35.33096326392435,0.6586538461538461,1456,959,0.0,0.015,0.045
92618.18181818209,257700.0,35.94031114403651,0.6586538461538461,1456,959,0.0,0.015,0.05
99859.0909090907,273750.0,36.478206724781984,0.6586538461538461,1456,959,0.0,0.015,0.055
107099.99999999946,289800.0,36.95652173913025,0.6586538461538461,1456,959,0.0,0.015,0.06
114340.90909090822,305850.0,37.38463596236986,0.6586538461538461,1456,959,0.0,0.015,0.065
121581.8181818175,321900.0,37.770058459713425,0.6586538461538461,1456,959,0.0,0.015,0.07
128822.7272727263,337950.0,38.11887180728697,0.6586538461538461,1456,959,0.0,0.015,0.075
136063.63636363548,354000.0,38.43605546995352,0.6586538461538461,1456,959,0.0,0.015,0.08
143304.5454545459,370050.0,38.72572502487391,0.6586538461538461,1456,959,0.0,0.015,0.085
150545.45454545543,386100.0,38.991311718584676,0.6586538461538461,1456,959,0.0,0.015,0.09
157786.36363636394,402150.0,39.23569902682182,0.6586538461538461,1456,959,0.0,0.015,0.095
26945.45454545436,129600.0,20.791245791245647,0.6586538461538461,1456,959,0.0,0.02,0.0
34186.36363636326,145650.0,23.47158505757862,0.6586538461538461,1456,959,0.0,0.02,0.005
41427.2727272726,161700.0,25.61983471074372,0.6586538461538461,1456,959,0.0,0.02,0.01
48668.18181818205,177750.0,27.38013041810523,0.6586538461538461,1456,959,0.0,0.02,0.015
55909.090909091065,193800.0,28.848860118210045,0.6586538461538461,1456,959,0.0,0.02,0.02
63150.00000000034,209850.0,30.092923516797875,0.6586538461538461,1456,959,0.0,0.02,0.025
70390.90909090913,225900.0,31.160207654231577,0.6586538461538461,1456,959,0.0,0.02,0.03
77631.81818181805,241950.0,32.085893028236434,0.6586538461538461,1456,959,0.0,0.02,0.035
84872.72727272687,258000.0,32.89640591966158,0.6586538461538461,1456,959,0.0,0.02,0.04
92113.63636363638,274050.0,33.61198188784396,0.6586538461538461,1456,959,0.0,0.02,0.045
99354.54545454514,290100.0,34.24837830215275,0.6586538461538461,1456,959,0.0,0.02,0.05
106595.45454545385,306150.0,34.81804819384414,0.6586538461538461,1456,959,0.0,0.02,0.055
113836.36363636254,322200.0,35.33096326392382,0.6586538461538461,1456,959,0.0,0.02,0.06
121077.27272727135,338250.0,35.79520258012457,0.6586538461538461,1456,959,0.0,0.02,0.065
128318.18181818067,354300.0,36.217381263951644,0.6586538461538461,1456,959,0.0,0.02,0.07
135559.09090908946,370350.0,36.60296770867813,0.6586538461538461,1456,959,0.0,0.02,0.075
142799.9999999984,386400.0,36.956521739130025,0.6586538461538461,1456,959,0.0,0.02,0.08
150040.90909090848,402450.0,37.281875783552856,0.6586538461538461,1456,959,0.0,0.02,0.085
157281.8181818178,418500.0,37.58227435646781,0.6586538461538461,1456,959,0.0,0.02,0.09
164522.72727272587,434550.0,37.8604826309345,0.6586538461538461,1456,959,0.0,0.02,0.095
33681.81818181837,162000.0,20.79124579124591,0.6586538461538461,1456,959,0.0,0.025,0.0
40922.72727272728,178050.0,22.98384008577775,0.6586538461538461,1456,959,0.0,0.025,0.005
48163.63636363644,194100.0,24.813826050302133,0.6586538461538461,1456,959,0.0,0.025,0.01
55404.545454545936,210150.0,26.364285250795117,0.6586538461538461,1456,959,0.0,0.025,0.015
62645.45454545485,226200.0,27.694719074029557,0.6586538461538461,1456,959,0.0,0.025,0.02
69886.3636363638,242250.0,28.848860118210034,0.6586538461538461,1456,959,0.0,0.025,0.025
77127.27272727263,258300.0,29.85957132298592,0.6586538461538461,1456,959,0.0,0.025,0.03
84368.18181818156,274350.0,30.75202544858085,0.6586538461538461,1456,959,0.0,0.025,0.035
91609.09090909039,290400.0,31.54583020285482,0.6586538461538461,1456,959,0.0,0.025,0.04
98849.99999999972,306450.0,32.25648556045023,0.6586538461538461,1456,959,0.0,0.025,0.045
106090.90909090846,322500.0,32.89640591966154,0.6586538461538461,1456,959,0.0,0.025,0.05
113331.81818181719,338550.0,33.4756515084381,0.6586538461538461,1456,959,0.0,0.025,0.055
120572.72727272591,354600.0,34.00246115982119,0.6586538461538461,1456,959,0.0,0.025,0.06
127813.63636363474,370650.0,34.48364666494934,0.6586538461538461,1456,959,0.0,0.025,0.065
135054.5454545443,386700.0,34.924888920233855,0.6586538461538461,1456,959,0.0,0.025,0.07
142295.45454545305,402750.0,35.330963263923785,0.6586538461538461,1456,959,0.0,0.025,0.075
149536.36363636245,418800.0,35.70591299817632,0.6586538461538461,1456,959,0.0,0.025,0.08
156777.27272727274,434850.0,36.05318448367776,0.6586538461538461,1456,959,0.0,0.025,0.085
164018.18181818232,450900.0,36.37573338172152,0.6586538461538461,1456,959,0.0,0.025,0.09
171259.09090909033,466950.0,36.67610898577799,0.6586538461538461,1456,959,0.0,0.025,0.095
40418.181818181605,194400.0,20.791245791245682,0.6586538461538461,1456,959,0.0,0.03,0.0
47659.09090909047,210450.0,22.646277457396277,0.6586538461538461,1456,959,0.0,0.03,0.005
54899.99999999963,226500.0,24.238410596026327,0.6586538461538461,1456,959,0.0,0.03,0.01
62140.90909090916,242550.0,25.619834710743834,0.6586538461538461,1456,959,0.0,0.03,0.015
69381.81818181813,258600.0,26.829782746256047,0.6586538461538461,1456,959,0.0,0.03,0.02
76622.72727272734,274650.0,27.89831686609406,0.6586538461538461,1456,959,0.0,0.03,0.025
83863.63636363696,290700.0,28.84886011821017,0.6586538461538461,1456,959,0.0,0.03,0.03
91104.54545454618,306750.0,29.699933318515466,0.6586538461538461,1456,959,0.0,0.03,0.035
98345.45454545529,322800.0,30.46637377492419,0.6586538461538461,1456,959,0.0,0.03,0.04
105586.36363636496,338850.0,31.160207654231947,0.6586538461538461,1456,959,0.0,0.03,0.045
112827.27272727399,354900.0,31.791285637439838,0.6586538461538461,1456,959,0.0,0.03,0.05
120068.1818181829,370950.0,32.367753556593314,0.6586538461538461,1456,959,0.0,0.03,0.055
127309.09090909177,387000.0,32.89640591966196,0.6586538461538461,1456,959,0.0,0.03,0.06
134550.00000000047,403050.0,33.38295496836633,0.6586538461538461,1456,959,0.0,0.03,0.065
141790.90909090987,419100.0,33.832237912409894,0.6586538461538461,1456,959,0.0,0.03,0.07
149031.81818181832,435150.0,34.248378302152894,0.6586538461538461,1456,959,0.0,0.03,0.075
156272.7272727273,451200.0,34.63491295938105,0.6586538461538461,1456,959,0.0,0.03,0.08
163513.63636363682,467250.0,34.99489274770183,0.6586538461538461,1456,959,0.0,0.03,0.085
170754.5454545464,483300.0,35.33096326392435,0.6586538461538461,1456,959,0.0,0.03,0.09
177995.45454545418,499350.0,35.6454299680493,0.6586538461538461,1456,959,0.0,0.03,0.095
47154.545454545485,226800.00000000003,20.791245791245803,0.6586538461538461,1456,959,0.0,0.035,0.0
54395.45454545428,242850.00000000003,22.398787130102647,0.6586538461538461,1456,959,0.0,0.035,0.005
61636.363636363334,258900.0,23.807015695775718,0.6586538461538461,1456,959,0.0,0.035,0.01
68877.27272727298,274950.0,25.050835689133656,0.6586538461538461,1456,959,0.0,0.035,0.015
76118.1818181819,291000.0,26.15745079662608,0.6586538461538461,1456,959,0.0,0.035,0.02
83359.09090909091,307050.0,27.148376781986943,0.6586538461538461,1456,959,0.0,0.035,0.025
90600.00000000068,323100.0,28.040854224698446,0.6586538461538461,1456,959,0.0,0.035,0.03
97840.90909090987,339150.00000000006,28.84886011821019,0.6586538461538461,1456,959,0.0,0.035,0.035
105081.81818181889,355200.0,29.58384520884541,0.6586538461538461,1456,959,0.0,0.035,0.04
112322.72727272843,371250.0,30.255280073462202,0.6586538461538461,1456,959,0.0,0.035,0.045
119563.63636363746,387300.0,30.8710654179286,0.6586538461538461,1456,959,0.0,0.035,0.05
126804.54545454634,403350.0,31.437844416647167,0.6586538461538461,1456,959,0.0,0.035,0.055
134045.4545454552,419400.0,31.961243334634048,0.6586538461538461,1456,959,0.0,0.035,0.06
141286.36363636414,435450.0,32.44605893589715,0.6586538461538461,1456,959,0.0,0.035,0.065
148527.27272727372,451500.00000000006,32.89640591966195,0.6586538461538461,1456,959,0.0,0.035,0.07
155768.1818181822,467550.0,33.315833989558804,0.6586538461538461,1456,959,0.0,0.035,0.075
163009.0909090918,483600.0,33.7074216106476,0.6586538461538461,1456,959,0.0,0.035,0.08
170250.0000000013,499650.00000000006,34.07385169618759,0.6586538461538461,1456,959,0.0,0.035,0.085
177490.90909091107,515700.0,34.41747316092904,0.6586538461538461,1456,959,0.0,0.035,0.09
184731.81818181888,531750.0,34.74035132709335,0.6586538461538461,1456,959,0.0,0.035,0.095
53890.90909090872,259200.0,20.791245791245647,0.6586538461538461,1456,959,0.0,0.04,0.0
61131.818181817434,275250.0,22.20956155561033,0.6586538461538461,1456,959,0.0,0.04,0.005
68372.72727272652,291300.0,23.47158505757862,0.6586538461538461,1456,959,0.0,0.04,0.01
75613.63636363625,307350.0,24.601801322152678,0.6586538461538461,1456,959,0.0,0.04,0.015
82854.5454545452,323400.0,25.61983471074372,0.6586538461538461,1456,959,0.0,0.04,0.02
90095.45454545411,339450.0,26.541598039609397,0.6586538461538461,1456,959,0.0,0.04,0.025
97336.3636363641,355500.0,27.38013041810523,0.6586538461538461,1456,959,0.0,0.04,0.03
104577.27272727317,371550.0,28.14621793224954,0.6586538461538461,1456,959,0.0,0.04,0.035
111818.18181818213,387600.0,28.848860118210045,0.6586538461538461,1456,959,0.0,0.04,0.04
119059.09090909171,403650.0,29.49562514779926,0.6586538461538461,1456,959,0.0,0.04,0.045
126300.00000000068,419700.0,30.092923516797875,0.6586538461538461,1456,959,0.0,0.04,0.05
133540.90909090938,435750.0,30.646221248630955,0.6586538461538461,1456,959,0.0,0.04,0.055
140781.81818181826,451800.0,31.160207654231577,0.6586538461538461,1456,959,0.0,0.04,0.06
148022.72727272686,467850.0,31.638928561018886,0.6586538461538461,1456,959,0.0,0.04,0.065
155263.6363636361,483900.0,32.085893028236434,0.6586538461538461,1456,959,0.0,0.04,0.07
162504.54545454416,499950.0,32.50415950685952,0.6586538461538461,1456,959,0.0,0.04,0.075
169745.45454545374,516000.0,32.89640591966158,0.6586538461538461,1456,959,0.0,0.04,0.08
176986.363636363,532050.0,33.264987056923786,0.6586538461538461,1456,959,0.0,0.04,0.085
184227.27272727276,548100.0,33.61198188784396,0.6586538461538461,1456,959,0.0,0.04,0.09
191468.18181818025,564150.0,33.93923279591957,0.6586538461538461,1456,959,0.0,0.04,0.095
60627.272727273026,291600.0,20.791245791245892,0.6586538461538461,1456,959,0.0,0.045,0.0
67868.18181818195,307650.0,22.060192367359647,0.6586538461538461,1456,959,0.0,0.045,0.005
75109.0909090911,323700.0,23.203302721375067,0.6586538461538461,1456,959,0.0,0.045,0.01
82350.00000000079,339750.0,24.23841059602672,0.6586538461538461,1456,959,0.0,0.045,0.015
89590.9090909096,355800.0,25.180131841177516,0.6586538461538461,1456,959,0.0,0.045,0.02
96831.81818181841,371850.0,26.040558876379833,0.6586538461538461,1456,959,0.0,0.045,0.025
104072.72727272844,387900.0,26.829782746256363,0.6586538461538461,1456,959,0.0,0.045,0.03
111313.63636363744,403950.0,27.556290720048874,0.6586538461538461,1456,959,0.0,0.045,0.035
118554.54545454633,420000.0,28.227272727272933,0.6586538461538461,1456,959,0.0,0.045,0.04
125795.4545454558,436050.0,28.84886011821025,0.6586538461538461,1456,959,0.0,0.045,0.045
133036.36363636464,452100.0,29.42631356699063,0.6586538461538461,1456,959,0.0,0.045,0.05
140277.27272727352,468150.0,29.964172322391015,0.6586538461538461,1456,959,0.0,0.045,0.055
147518.18181818258,484200.0,30.466373774924115,0.6586538461538461,1456,959,0.0,0.045,0.06
154759.09090909123,500250.0,30.936350006814838,0.6586538461538461,1456,959,0.0,0.045,0.065
162000.00000000102,516300.0,31.377106333527216,0.6586538461538461,1456,959,0.0,0.045,0.07
169240.90909090915,532350.0,31.791285637439493,0.6586538461538461,1456,959,0.0,0.045,0.075
176481.81818181893,548400.0,32.18122140441629,0.6586538461538461,1456,959,0.0,0.045,0.08
183722.72727272817,564450.0,32.54898171188381,0.6586538461538461,1456,959,0.0,0.045,0.085
190963.6363636381,580500.0,32.89640591966203,0.6586538461538461,1456,959,0.0,0.045,0.09
198204.54545454567,596550.0,33.22513543785863,0.6586538461538461,1456,959,0.0,0.045,0.095
67363.63636363675,324000.0,20.79124579124591,0.6586538461538461,1456,959,0.0,0.05,0.0
74604.5454545456,340050.0,21.93928700324823,0.6586538461538461,1456,959,0.0,0.05,0.005
81845.45454545456,356100.0,22.98384008577775,0.6586538461538461,1456,959,0.0,0.05,0.01
89086.36363636414,372150.0,23.938294675900615,0.6586538461538461,1456,959,0.0,0.05,0.015
96327.27272727288,388200.0,24.813826050302133,0.6586538461538461,1456,959,0.0,0.05,0.02
103568.18181818178,404250.0,25.619834710743795,0.6586538461538461,1456,959,0.0,0.05,0.025
110809.09090909187,420300.0,26.364285250795117,0.6586538461538461,1456,959,0.0,0.05,0.03
118050.00000000084,436350.0,27.053970436576336,0.6586538461538461,1456,959,0.0,0.05,0.035
125290.9090909097,452400.0,27.694719074029557,0.6586538461538461,1456,959,0.0,0.05,0.04
132531.81818181908,468450.0,28.291561144587273,0.6586538461538461,1456,959,0.0,0.05,0.045
139772.7272727276,484500.0,28.848860118210034,0.6586538461538461,1456,959,0.0,0.05,0.05
147013.63636363638,500550.0,29.37041981093525,0.6586538461538461,1456,959,0.0,0.05,0.055
154254.54545454527,516600.0,29.85957132298592,0.6586538461538461,1456,959,0.0,0.05,0.06
161495.4545454534,532650.0,30.319244258979328,0.6586538461538461,1456,959,0.0,0.05,0.065
168736.36363636312,548700.0,30.75202544858085,0.6586538461538461,1456,959,0.0,0.05,0.07
175977.27272727102,564750.0,31.160207654231254,0.6586538461538461,1456,959,0.0,0.05,0.075
183218.18181818078,580800.0,31.54583020285482,0.6586538461538461,1456,959,0.0,0.05,0.08
190459.09090908963,596850.0,31.910713061755825,0.6586538461538461,1456,959,0.0,0.05,0.085
197699.99999999945,612900.0,32.25648556045023,0.6586538461538461,1456,959,0.0,0.05,0.09
204940.90909090676,628950.0,32.58461071482737,0.6586538461538461,1456,959,0.0,0.05,0.095
74100.0,356400.0,20.791245791245792,0.6586538461538461,1456,959,0.0,0.055,0.0
81340.90909090883,372450.0,21.83941712737517,0.6586538461538461,1456,959,0.0,0.055,0.005
88581.81818181775,388500.0,22.80098280098269,0.6586538461538461,1456,959,0.0,0.055,0.01
95822.72727272725,404550.0,23.686250716284082,0.6586538461538461,1456,959,0.0,0.055,0.015
103063.63636363606,420600.0,24.5039553884061,0.6586538461538461,1456,959,0.0,0.055,0.02
110304.54545454495,436650.0,25.261547109709138,0.6586538461538461,1456,959,0.0,0.055,0.025
117545.45454545513,452700.0,25.965419603590707,0.6586538461538461,1456,959,0.0,0.055,0.03
124786.36363636404,468750.0,26.621090909090995,0.6586538461538461,1456,959,0.0,0.055,0.035
132027.27272727294,484800.0,27.23334833483353,0.6586538461538461,1456,959,0.0,0.055,0.04
139268.18181818232,500850.0,27.8063655422147,0.6586538461538461,1456,959,0.0,0.055,0.045
146509.09090909094,516900.0,28.343797815649246,0.6586538461538461,1456,959,0.0,0.055,0.05
153750.0,532950.0,28.848860118209963,0.6586538461538461,1456,959,0.0,0.055,0.055
160990.90909090944,549000.0,29.32439145553906,0.6586538461538461,1456,959,0.0,0.055,0.06
168231.81818181765,565050.0,29.772908270386278,0.6586538461538461,1456,959,0.0,0.055,0.065
175472.7272727276,581100.0,30.196648988595353,0.6586538461538461,1456,959,0.0,0.055,0.07
182713.63636363554,597150.0,30.597611381333927,0.6586538461538461,1456,959,0.0,0.055,0.075
189954.54545454547,613200.0,30.977584059775843,0.6586538461538461,1456,959,0.0,0.055,0.08
197195.4545454544,629250.0,31.3381731498537,0.6586538461538461,1456,959,0.0,0.055,0.085
204436.36363636452,645300.0,31.680824986264454,0.6586538461538461,1456,959,0.0,0.055,0.09
211677.272727272,661350.0,32.006845501969,0.6586538461538461,1456,959,0.0,0.055,0.095
80836.36363636321,388800.0,20.791245791245682,0.6586538461538461,1456,959,0.0,0.06,0.0
88077.27272727204,404850.0,21.755532352049407,0.6586538461538461,1456,959,0.0,0.06,0.005
95318.18181818094,420900.0,22.646277457396277,0.6586538461538461,1456,959,0.0,0.06,0.01
102559.09090909045,436950.0,23.47158505757877,0.6586538461538461,1456,959,0.0,0.06,0.015
109799.99999999926,453000.0,24.238410596026327,0.6586538461538461,1456,959,0.0,0.06,0.02
117040.90909090807,469050.0,24.952757507921987,0.6586538461538461,1456,959,0.0,0.06,0.025
124281.81818181832,485100.0,25.619834710743834,0.6586538461538461,1456,959,0.0,0.06,0.03
131522.72727272732,501150.0,26.24418383173248,0.6586538461538461,1456,959,0.0,0.06,0.035
138763.63636363627,517200.0,26.829782746256047,0.6586538461538461,1456,959,0.0,0.06,0.04
146004.54545454588,533250.0,27.380130418105182,0.6586538461538461,1456,959,0.0,0.06,0.045
153245.45454545468,549300.0,27.89831686609406,0.6586538461538461,1456,959,0.0,0.06,0.05
160486.36363636426,565350.0,28.387081212764524,0.6586538461538461,1456,959,0.0,0.06,0.055
167727.27272727393,581400.0,28.84886011821017,0.6586538461538461,1456,959,0.0,0.06,0.06
174968.18181818217,597450.0,29.285828407093845,0.6586538461538461,1456,959,0.0,0.06,0.065
182209.09090909237,613500.0,29.699933318515466,0.6586538461538461,1456,959,0.0,0.06,0.07
189450.00000000032,629550.0,30.092923516797764,0.6586538461538461,1456,959,0.0,0.06,0.075
196690.90909091057,645600.0,30.46637377492419,0.6586538461538461,1456,959,0.0,0.06,0.08
203931.8181818196,661650.0,30.82170606541519,0.6586538461538461,1456,959,0.0,0.06,0.085
211172.7272727299,677700.0,31.160207654231947,0.6586538461538461,1456,959,0.0,0.06,0.09
218413.6363636374,693750.0,31.483046683046833,0.6586538461538461,1456,959,0.0,0.06,0.095
87572.72727272661,421200.0,20.791245791245633,0.6586538461538461,1456,959,0.0,0.065,0.0
94813.63636363539,437250.0,21.684079214096144,0.6586538461538461,1456,959,0.0,0.065,0.005
102054.54545454423,453300.0,22.513687503760032,0.6586538461538461,1456,959,0.0,0.065,0.01
109295.45454545377,469350.0,23.28655684360366,0.6586538461538461,1456,959,0.0,0.065,0.015
116536.36363636254,485400.0,24.008315541071802,0.6586538461538461,1456,959,0.0,0.065,0.02
123777.27272727134,501450.0,24.683871318630242,0.6586538461538461,1456,959,0.0,0.065,0.025
131018.18181818168,517500.0,25.317523056653464,0.6586538461538461,1456,959,0.0,0.065,0.03
138259.09090909062,533550.0,25.913052367930018,0.6586538461538461,1456,959,0.0,0.065,0.035
145499.99999999927,549600.0,26.47379912663742,0.6586538461538461,1456,959,0.0,0.065,0.04
152740.9090909088,565650.0,27.002724138762275,0.6586538461538461,1456,959,0.0,0.065,0.045
159981.81818181704,581700.0,27.50246143747929,0.6586538461538461,1456,959,0.0,0.065,0.05
167222.72727272642,597750.0,27.975362153530142,0.6586538461538461,1456,959,0.0,0.065,0.055
174463.63636363612,613800.0,28.423531502710347,0.6586538461538461,1456,959,0.0,0.065,0.06
181704.54545454407,629850.0,28.848860118209746,0.6586538461538461,1456,959,0.0,0.065,0.065
188945.4545454542,645900.0,29.253050711480753,0.6586538461538461,1456,959,0.0,0.065,0.07
196186.36363636187,661950.0,29.63764085449987,0.6586538461538461,1456,959,0.0,0.065,0.075
203427.27272727195,678000.0,30.004022526146308,0.6586538461538461,1456,959,0.0,0.065,0.08
210668.18181818075,694050.0,30.35345894649964,0.6586538461538461,1456,959,0.0,0.065,0.085
217909.09090909088,710100.0,30.687099128163766,0.6586538461538461,1456,959,0.0,0.065,0.09
225149.99999999828,726150.0,31.005990497830787,0.6586538461538461,1456,959,0.0,0.065,0.095
94309.09090909097,453600.00000000006,20.791245791245803,0.6586538461538461,1456,959,0.0,0.07,0.0
101549.99999999977,469650.00000000006,21.622484829128023,0.6586538461538461,1456,959,0.0,0.07,0.005
108790.90909090856,485700.00000000006,22.398787130102647,0.6586538461538461,1456,959,0.0,0.07,0.01
116031.81818181796,501750.00000000006,23.12542465008828,0.6586538461538461,1456,959,0.0,0.07,0.015
123272.72727272667,517800.0,23.807015695775718,0.6586538461538461,1456,959,0.0,0.07,0.02
130513.63636363542,533850.0000000001,24.447623183222888,0.6586538461538461,1456,959,0.0,0.07,0.025
137754.54545454597,549900.0,25.050835689133656,0.6586538461538461,1456,959,0.0,0.07,0.03
144995.45454545502,565950.0000000001,25.619834710743884,0.6586538461538461,1456,959,0.0,0.07,0.035
152236.3636363638,582000.0,26.15745079662608,0.6586538461538461,1456,959,0.0,0.07,0.04
159477.27272727364,598050.0,26.666210639122756,0.6586538461538461,1456,959,0.0,0.07,0.045
166718.18181818182,614100.0,27.148376781986943,0.6586538461538461,1456,959,0.0,0.07,0.05
173959.09090909146,630150.0,27.605981259873282,0.6586538461538461,1456,959,0.0,0.07,0.055
181200.00000000137,646200.0,28.040854224698446,0.6586538461538461,1456,959,0.0,0.07,0.06
188440.90909090938,662250.0,28.454648409348337,0.6586538461538461,1456,959,0.0,0.07,0.065
195681.81818181975,678300.0000000001,28.84886011821019,0.6586538461538461,1456,959,0.0,0.07,0.07
