GAME_DATE,HOME_TEAM,AWAY_TEAM,HOME_SCORE,AWAY_SCORE,PRE_ELO_HOME,PRE_ELO_AWAY,POST_ELO_HOME,POST_ELO_AWAY,WIN_PROB_HOME,EXPECTED_MARGIN,ACTUAL_MARGIN
2019-11-30,Philadelphia 76ers,Indiana Pacers,119,116,1629.1410838450915,1606.5005822136425,1635.7508582789253,1599.8908077798087,0.6695112783083098,4.9056200652579625,3
2019-11-30,Houston Rockets,Atlanta Hawks,158,111,1676.4908640433264,1302.0314630303642,1679.9064469828288,1298.6158800908618,0.9388432251951301,18.978376040518487,47
2019-11-30,Milwaukee Bucks,Charlotte Hornets,137,96,1783.277374526996,1402.6679394573398,1786.4672208706156,1399.4780931137202,0.9408446110730675,19.22437740278625,41
2019-12-01,New Orleans Pelicans,Oklahoma City Thunder,104,107,1375.0559230887495,1523.2081588704664,1366.4330497856313,1531.8310321735846,0.4311436651559152,-1.9260894312686743,-3
2019-12-01,LA Clippers,Washington Wizards,150,125,1641.0164009227938,1406.4813675712255,1646.9964422735497,1400.5013262204695,0.8727769802540726,13.38140133406273,25
2019-12-01,Toronto Raptors,Utah Jazz,130,110,1723.1956011938532,1616.164825791096,1733.4272158671165,1605.9332111178328,0.7670565742766764,8.281231016110286,20
2019-12-01,Orlando Magic,Golden State Warriors,100,96,1519.9713731778543,1419.0757163227372,1525.5280544206162,1413.5190350799753,0.7606867648056299,8.035826274204682,4
2019-12-01,Detroit Pistons,San Antonio Spurs,132,98,1373.3292167887507,1429.95821915058,1395.7906711466712,1407.4967647926594,0.5620936828067903,1.7348399055268329,34
2019-12-01,Minnesota Timberwolves,Memphis Grizzlies,107,115,1507.9379604478008,1305.4647342845858,1467.4816487405571,1345.9210459918295,0.8508363591953776,12.098929046528601,-8
2019-12-01,New York Knicks,Boston Celtics,104,113,1188.3793343158682,1669.7407015789097,1185.0516253501487,1673.0684105446292,0.10017402155215144,-15.254454690521662,-9
2019-12-01,Brooklyn Nets,Miami Heat,106,109,1502.0452623529568,1591.9631395940603,1486.6101042631965,1607.3982976838206,0.514505269658674,0.4032849103558601,-3
2019-12-01,Los Angeles Lakers,Dallas Mavericks,100,114,1648.2267373009422,1530.9642388416353,1602.6676251331419,1576.5233510094356,0.7774146908372677,8.690499938372277,-14
2019-12-02,Charlotte Hornets,Phoenix Suns,104,109,1399.4780931137202,1343.8272668868638,1371.9433400832183,1371.3620199173656,0.7101264337572939,6.226033049074258,-5
2019-12-02,Philadelphia 76ers,Utah Jazz,103,94,1635.7508582789253,1605.9332111178328,1646.4279333114484,1595.2561360853097,0.6785880149255563,5.192705886443701,9
2019-12-02,Atlanta Hawks,Golden State Warriors,104,79,1298.6158800908618,1413.5190350799753,1320.6746111395007,1391.4603040313364,0.4785657803341125,-0.5961261995645418,25
2019-12-02,Memphis Grizzlies,Indiana Pacers,104,117,1345.9210459918295,1599.8908077798087,1334.8085349242338,1611.0033188474044,0.29186958649996597,-6.158790471519169,-13
2019-12-02,Milwaukee Bucks,New York Knicks,132,88,1786.4672208706156,1185.0516253501487,1787.4191100822877,1184.0997361384766,0.9826672491966626,28.056623820818675,44
2019-12-02,Sacramento Kings,Chicago Bulls,106,113,1471.1728886758158,1318.823996321769,1434.7047114538432,1355.2921735437417,0.8104039382660595,10.093955694161869,-7
2019-12-03,LA Clippers,Portland Trail Blazers,117,97,1646.9964422735497,1566.3388114050222,1658.4674118692892,1554.8678418092827,0.7388401499342802,7.226305234741103,20
2019-12-03,Denver Nuggets,Los Angeles Lakers,96,105,1656.1489535873397,1602.6676251331419,1620.892552191544,1637.9240265289377,0.7075489572869322,6.1392531381679145,-9
2019-12-03,San Antonio Spurs,Houston Rockets,135,133,1407.4967647926594,1679.9064469828288,1420.629123787929,1666.7740879875591,0.27042450026278997,-6.896387287606776,2
2019-12-03,New Orleans Pelicans,Dallas Mavericks,97,118,1366.4330497856313,1576.5233510094356,1350.9737570985105,1591.9826436965564,0.34666509118587396,-4.403612048952173,-21
2019-12-03,Washington Wizards,Orlando Magic,120,127,1400.5013262204695,1525.5280544206162,1386.5799520174724,1539.4494286236134,0.4640458067665694,-1.0010691280058654,-7
2019-12-03,Cleveland Cavaliers,Detroit Pistons,94,127,1271.399864411562,1395.7906711466712,1247.7453824703375,1419.4451530878957,0.4649563579988904,-0.9756322694043683,-33
2019-12-03,Toronto Raptors,Miami Heat,110,121,1733.4272158671165,1607.3982976838206,1691.159185046712,1649.666328504225,0.7860246015944224,9.041156727331837,-11
2019-12-04,Portland Trail Blazers,Sacramento Kings,127,116,1554.8678418092827,1434.7047114538432,1562.7443401520782,1426.8282131110477,0.7802906350844381,8.806525214217581,11
2019-12-04,Charlotte Hornets,Golden State Warriors,106,91,1371.9433400832183,1391.4603040313364,1387.3914934504062,1376.0121506641485,0.6137961658203016,3.2193214420752794,15
2019-12-04,Detroit Pistons,Milwaukee Bucks,103,127,1419.4451530878957,1787.4191100822877,1411.2645254657934,1795.59973770439,0.17616022735835776,-10.718958279775679,-24
2019-12-04,Orlando Magic,Phoenix Suns,128,114,1539.4494286236134,1371.3620199173656,1546.3281138060368,1364.4833347349422,0.8239345327418376,10.72349634824991,14
2019-12-04,Atlanta Hawks,Brooklyn Nets,118,130,1320.6746111395007,1486.6101042631965,1305.642160203554,1501.642555199143,0.40623417974494647,-2.637419724947831,-12
2019-12-04,Boston Celtics,Miami Heat,112,93,1673.0684105446292,1649.666328504225,1687.3100025774056,1635.4247364714486,0.6704805882905928,4.936083281616166,19
2019-12-04,Chicago Bulls,Memphis Grizzlies,106,99,1355.2921735437417,1334.8085349242338,1365.289424432551,1324.8112840354245,0.6667583037063594,4.819345544780317,7
2019-12-04,Oklahoma City Thunder,Indiana Pacers,100,107,1531.8310321735846,1611.0033188474044,1507.9838385633352,1634.8505124576538,0.529937635783321,0.833108533047207,-7
2019-12-04,Dallas Mavericks,Minnesota Timberwolves,121,114,1591.9826436965564,1467.4816487405571,1598.446396385397,1461.0178960517164,0.784541577038645,8.980039798239968,7
2019-12-04,Utah Jazz,Los Angeles Lakers,96,121,1595.2561360853097,1637.9240265289377,1554.237745598504,1678.9424170157433,0.5817667132785818,2.2932843822548783,-25
2019-12-05,New Orleans Pelicans,Phoenix Suns,132,139,1350.9737570985105,1364.4833347349422,1322.9855240742754,1392.4715677591773,0.6219607338718907,3.4596168945427324,-7
2019-12-05,Toronto Raptors,Houston Rockets,109,119,1691.159185046712,1666.7740879875591,1656.3021462877202,1701.631126746551,0.671729590321593,4.975403882366118,-10
2019-12-05,Washington Wizards,Philadelphia 76ers,119,113,1386.5799520174724,1646.4279333114484,1404.647163049486,1628.3607222794349,0.28492550882215595,-6.393919251759043,6
2019-12-05,New York Knicks,Denver Nuggets,92,129,1184.0997361384766,1620.892552191544,1177.4985327211716,1627.493755608849,0.12578686348839024,-13.471712642122693,-37
2019-12-06,Portland Trail Blazers,Los Angeles Lakers,113,136,1562.7443401520782,1678.9424170157433,1540.8875502642823,1700.7992069035392,0.4767059683554271,-0.6479230745466066,-23
2019-12-06,San Antonio Spurs,Sacramento Kings,105,104,1420.629123787929,1426.8282131110477,1427.9930548042587,1419.464282094718,0.6318034491835189,3.752036427075254,1
2019-12-06,Oklahoma City Thunder,Minnesota Timberwolves,139,127,1507.9838385633352,1461.0178960517164,1519.0952150341943,1449.9065195808573,0.6997282129367898,5.878637700464751,12
2019-12-06,Chicago Bulls,Golden State Warriors,98,100,1365.289424432551,1376.0121506641485,1346.5176664007643,1394.7839086959352,0.6257252677262204,3.5710909507360977,-2
2019-12-06,Milwaukee Bucks,LA Clippers,119,91,1795.59973770439,1658.4674118692892,1805.4819320711463,1648.585217502533,0.7965781591844889,9.485293033404032,28
2019-12-06,Boston Celtics,Denver Nuggets,108,95,1687.3100025774056,1627.493755608849,1698.1595450862633,1616.6442130999912,0.7150372704682255,6.392649878742268,13
2019-12-06,Detroit Pistons,Indiana Pacers,108,101,1411.2645254657934,1634.8505124576538,1429.3738153075444,1616.7412226159029,0.3292855614166293,-4.943439479674416,7
2019-12-06,Cleveland Cavaliers,Orlando Magic,87,93,1247.7453824703375,1546.3281138060368,1240.9587310090926,1553.1147652672817,0.24174540268926,-7.9433092534279695,-6
2019-12-06,Charlotte Hornets,Brooklyn Nets,104,111,1387.3914934504062,1501.642555199143,1373.00641642102,1516.0276322285292,0.479502567646207,-0.570042469949476,-7
2019-12-06,Miami Heat,Washington Wizards,112,103,1635.4247364714486,1404.647163049486,1639.7314218663682,1400.3404776545663,0.8703558514241224,13.231102936878505,9
2019-12-07,Dallas Mavericks,New Orleans Pelicans,130,84,1598.446396385397,1322.9855240742754,1604.1830388953774,1317.248881564295,0.8967224638373074,15.018434892444866,46
2019-12-07,New York Knicks,Indiana Pacers,103,104,1177.4985327211716,1616.7412226159029,1175.0136478518064,1619.2261074852681,0.12424424346826381,-13.56970759578925,-1
2019-12-07,Philadelphia 76ers,Cleveland Cavaliers,141,94,1628.3607222794349,1240.9587310090926,1631.5450624754774,1237.77439081305,0.9429836781244058,19.49607965081369,47
2019-12-07,Houston Rockets,Phoenix Suns,115,109,1701.631126746551,1392.4715677591773,1704.0635451312553,1390.039149374473,0.9133555089314667,16.366382359494946,6
2019-12-07,Utah Jazz,Memphis Grizzlies,126,112,1554.237745598504,1324.8112840354245,1559.3371864060894,1319.7118432278392,0.8694757203255876,13.177058462523183,14
2019-12-08,Dallas Mavericks,Sacramento Kings,106,110,1604.1830388953774,1419.464282094718,1575.017469606688,1448.6298513834074,0.8373951330335867,11.388750272026373,-4
2019-12-08,Portland Trail Blazers,Oklahoma City Thunder,96,108,1540.8875502642823,1519.0952150341943,1503.785272656433,1556.1974926420435,0.6684300683863466,4.871693409203517,-12
2019-12-08,Washington Wizards,LA Clippers,119,135,1400.3404776545663,1648.585217502533,1388.1301069329386,1660.7955882241606,0.2987273816510701,-5.929789593918668,-16
2019-12-08,Los Angeles Lakers,Minnesota Timberwolves,142,125,1700.7992069035392,1449.9065195808573,1705.6834092589393,1445.0223172254573,0.8828707385933644,14.035707492907276,17
2019-12-08,Miami Heat,Chicago Bulls,110,105,1639.7314218663682,1346.5176664007643,1642.166187510305,1344.0829007568275,0.9058104075684833,15.728550218624159,5
2019-12-08,Charlotte Hornets,Atlanta Hawks,107,122,1373.00641642102,1305.642160203554,1329.577981810328,1349.070594814246,0.7238072435115328,6.694570248698637,-15
2019-12-08,Brooklyn Nets,Denver Nuggets,105,102,1516.0276322285292,1616.6442130999912,1525.0436041733983,1607.6282411551222,0.4991126697294934,-0.024663234858480793,3
2019-12-08,Philadelphia 76ers,Toronto Raptors,110,104,1631.5450624754774,1656.3021462877202,1642.5885914321927,1645.2586173310049,0.6066215614582442,3.009716647510286,6
2019-12-09,Indiana Pacers,LA Clippers,99,110,1619.2261074852681,1660.7955882241606,1587.8592426701725,1692.1624530392562,0.583304377824236,2.3372207704443007,-11
2019-12-09,Boston Celtics,Cleveland Cavaliers,110,88,1698.1595450862633,1237.77439081305,1699.8877697320418,1236.0461661672716,0.9617950486239213,22.415406170928527,22
2019-12-09,Chicago Bulls,Toronto Raptors,92,93,1344.0829007568275,1645.2586173310049,1339.3025031914958,1650.0390148963365,0.2390198782665883,-8.047028662967096,-1
2019-12-09,Houston Rockets,Sacramento Kings,118,119,1704.0635451312553,1448.6298513834074,1677.497136538654,1475.1962599760086,0.8855469530867031,14.217347749913916,-1
2019-12-09,Milwaukee Bucks,Orlando Magic,110,101,1805.4819320711463,1553.1147652672817,1809.343819241323,1549.252878097105,0.8837456121906947,14.094686672154586,9
2019-12-09,New Orleans Pelicans,Detroit Pistons,103,105,1317.248881564295,1429.3738153075444,1307.5977236041686,1439.024973267671,0.4825578980063246,-0.4849973497299743,-2
2019-12-09,Phoenix Suns,Minnesota Timberwolves,125,109,1390.039149374473,1445.0223172254573,1407.8431437816075,1427.2183228183228,0.5644243116424675,1.8006732859606291,16
2019-12-09,Utah Jazz,Oklahoma City Thunder,90,104,1559.3371864060894,1556.1974926420435,1521.5838368540028,1593.95084219413,0.6442181854204387,4.125587750561835,-14
2019-12-09,Golden State Warriors,Memphis Grizzlies,102,110,1394.7839086959352,1319.7118432278392,1359.9501465174383,1354.545605406336,0.7325885662415264,7.002882618723842,-8
2019-12-10,Portland Trail Blazers,New York Knicks,115,87,1503.785272656433,1175.0136478518064,1507.58019124118,1171.2187292670594,0.9218828029884604,17.15086499218507,28
2019-12-10,Miami Heat,Atlanta Hawks,135,121,1642.166187510305,1349.070594814246,1645.8483397589541,1345.388442565597,0.905752358338673,15.723823707842357,14
2019-12-10,Philadelphia 76ers,Denver Nuggets,97,92,1642.5885914321927,1607.6282411551222,1650.7309554298567,1599.4858771574582,0.6850103629978249,5.398414011082823,5
2019-12-10,Charlotte Hornets,Washington Wizards,114,107,1329.577981810328,1388.1301069329386,1342.7969741080847,1374.911114635182,0.5593669234081152,1.6579149950955798,7
2019-12-11,Golden State Warriors,New York Knicks,122,124,1359.9501465174383,1171.2187292670594,1334.7346695019394,1196.4342062825583,0.8405159005166303,11.549256690015154,-2
2019-12-11,Cleveland Cavaliers,Houston Rockets,110,116,1236.0461661672716,1677.497136538654,1232.5968340960667,1680.946468609859,0.12286768744854033,-13.6580388148553,-6
2019-12-11,Indiana Pacers,Boston Celtics,122,117,1587.8592426701725,1699.8877697320418,1599.894134688635,1687.8528777135793,0.48269647087702366,-0.48114108247476906,5
2019-12-11,Orlando Magic,Los Angeles Lakers,87,96,1549.252878097105,1705.6834092589393,1535.3175027853586,1719.6187845706856,0.4194965969670947,-2.2572212464733727,-9
2019-12-11,Toronto Raptors,LA Clippers,92,112,1650.0390148963365,1692.1624530392562,1611.6592246264304,1730.5422433091624,0.5825290930457623,2.3150624742832133,-20
2019-12-11,Brooklyn Nets,Charlotte Hornets,108,113,1525.0436041733983,1342.7969741080847,1492.649574017401,1375.191004264082,0.8354481002325301,11.289865202612546,-5
2019-12-11,Chicago Bulls,Atlanta Hawks,136,102,1339.3025031914958,1345.388442565597,1358.1805750869764,1326.5103706701163,0.6319549568016526,3.756562425035954,34
2019-12-11,Minnesota Timberwolves,Utah Jazz,116,127,1427.2183228183228,1521.5838368540028,1399.8951027344472,1548.9070569378785,0.5081079663246926,0.2253794385727997,-11
2019-12-11,Phoenix Suns,Memphis Grizzlies,108,115,1407.8431437816075,1354.545605406336,1376.0132943116362,1386.3754548763075,0.7073299882215861,6.131901535010857,-7
2019-12-11,Milwaukee Bucks,New Orleans Pelicans,127,112,1809.343819241323,1307.5977236041686,1810.5580661035017,1306.3834767419899,0.9696438284455321,24.069843825486178,15
2019-12-11,Sacramento Kings,Oklahoma City Thunder,94,93,1475.1962599760086,1593.95084219413,1484.681608898532,1584.4654932716066,0.47303617097092093,-0.7501832887248565,1
2019-12-12,Detroit Pistons,Dallas Mavericks,111,122,1439.024973267671,1575.017469606688,1422.9504625755526,1591.0919802988064,0.44838713623600435,-1.439699853560687,-11
2019-12-12,Denver Nuggets,Portland Trail Blazers,114,99,1599.4858771574582,1507.58019124118,1609.4403043296115,1497.6257640690267,0.7511393206961662,7.676227436651125,15
2019-12-12,Boston Celtics,Philadelphia 76ers,109,115,1687.8528777135793,1650.7309554298567,1658.8940710406005,1679.6897621028356,0.6876890044657877,5.484876891348904,-6
2019-12-12,San Antonio Spurs,Cleveland Cavaliers,109,117,1427.9930548042587,1232.5968340960667,1387.7861138538242,1272.8037750465012,0.845591844857326,11.815848828327681,-8
2019-12-13,Orlando Magic,Houston Rockets,107,130,1535.3175027853586,1680.946468609859,1515.3862315603415,1700.8777398348761,0.4347095798903945,-1.8251586329800193,-23
2019-12-13,Philadelphia 76ers,New Orleans Pelicans,116,109,1679.6897621028356,1306.3834767419899,1681.5359324261144,1304.537306418711,0.9384609892240411,18.932251414433832,7
2019-12-13,Atlanta Hawks,Indiana Pacers,100,110,1326.5103706701163,1599.894134688635,1317.193441908273,1609.2110634504784,0.26931963943584336,-6.935350560740744,-10
2019-12-13,Miami Heat,Los Angeles Lakers,110,113,1645.8483397589541,1719.6187845706856,1629.7180653322237,1735.7490589974161,0.5376758142243497,1.049182207530739,-3
2019-12-13,Chicago Bulls,Charlotte Hornets,73,83,1358.1805750869764,1375.191004264082,1326.1525942948858,1407.2189850561726,0.6172108469985539,3.319582832915776,-10
2019-12-13,Memphis Grizzlies,Milwaukee Bucks,114,127,1386.3754548763075,1810.5580661035017,1381.274041135804,1815.659479844005,0.13398839469755555,-12.96730444908777,-13
2019-12-13,Minnesota Timberwolves,LA Clippers,117,124,1399.8951027344472,1730.5422433091624,1393.6089587174538,1736.8283873261557,0.20953813389977727,-9.225885622988608,-7
2019-12-13,Sacramento Kings,New York Knicks,101,103,1484.681608898532,1196.4342062825583,1457.5813241185426,1223.5344910625477,0.9033428259996474,15.529896104638947,-2
2019-12-13,Utah Jazz,Golden State Warriors,114,106,1548.9070569378785,1334.7346695019394,1553.3708468628663,1330.2708795769515,0.8591831061316303,12.566895497437564,8
2019-12-14,Denver Nuggets,Oklahoma City Thunder,110,102,1609.4403043296115,1584.4654932716066,1619.822515353778,1574.0832822474401,0.6724777078497862,4.998992442320196,8
2019-12-14,Houston Rockets,Detroit Pistons,107,115,1700.8777398348761,1422.9504625755526,1658.177425932185,1465.6507764782436,0.8980299509349555,15.117091090372941,-8
2019-12-14,Milwaukee Bucks,Cleveland Cavaliers,125,108,1815.659479844005,1272.8037750465012,1816.6649942499919,1271.7982606405144,0.9758865110130492,25.714228191900155,17
2019-12-14,Dallas Mavericks,Miami Heat,118,122,1591.0919802988064,1629.7180653322237,1570.632887423661,1650.177158207369,0.587416780051434,2.4549565986633115,-4
2019-12-14,Memphis Grizzlies,Washington Wizards,128,111,1381.274041135804,1374.911114635182,1395.9330201604103,1360.2521356105758,0.648459408273869,4.254517060024882,17
2019-12-14,Toronto Raptors,Brooklyn Nets,110,102,1611.6592246264304,1492.649574017401,1618.6599982759838,1485.6488003678476,0.7791501803238899,8.760386024361178,8
2019-12-14,Phoenix Suns,San Antonio Spurs,119,121,1376.0132943116362,1387.7861138538242,1357.284038136813,1406.5153700286473,0.6243085391607691,3.5290872183124793,-2
2019-12-14,Chicago Bulls,LA Clippers,109,106,1326.1525942948858,1736.8283873261557,1341.5737382053333,1721.4072434157083,0.14326978275292193,-12.427031721250795,3
2019-12-15,New Orleans Pelicans,Orlando Magic,119,130,1304.537306418711,1515.3862315603415,1292.1449269976392,1527.7786109814133,0.3456766819340249,-4.433957005665215,-11
2019-12-15,Indiana Pacers,Charlotte Hornets,107,85,1609.2110634504784,1407.2189850561726,1615.9744895884162,1400.4555589182348,0.8504845030610988,12.07968313577223,22
2019-12-15,Atlanta Hawks,Los Angeles Lakers,96,101,1317.193441908273,1735.7490589974161,1313.6315774393033,1739.3109234663857,0.13779172688098545,-12.742224683565729,-5
2019-12-15,Brooklyn Nets,Philadelphia 76ers,109,89,1485.6488003678476,1681.5359324261144,1510.7347930470928,1656.4499397468692,0.36540731198958937,-3.8354852823306738,20
2019-12-15,Denver Nuggets,New York Knicks,111,105,1619.822515353778,1223.5344910625477,1621.347684349715,1222.0093220666106,0.9456723842092886,19.851520971649215,6
2019-12-15,Golden State Warriors,Sacramento Kings,79,100,1330.2708795769515,1457.5813241185426,1309.722805974024,1478.1293977214702,0.46077786050246916,-1.0924177816636438,-21
2019-12-16,Milwaukee Bucks,Dallas Mavericks,116,120,1816.6649942499919,1570.632887423661,1786.0174167019134,1601.2804649717395,0.879946214112923,13.841284273053233,-4
2019-12-16,Oklahoma City Thunder,Chicago Bulls,109,106,1574.0832822474401,1341.5737382053333,1576.6537485157141,1339.0032719370593,0.871476686586303,13.300381761684275,3
2019-12-16,Phoenix Suns,Portland Trail Blazers,110,111,1357.284038136813,1497.6257640690267,1348.4399761519273,1506.4698260539124,0.4422030992442883,-1.613669037288546,-1
2019-12-16,Houston Rockets,San Antonio Spurs,109,107,1658.177425932185,1406.5153700286473,1660.5108669509589,1404.1819290098736,0.8833279490613107,14.06648223614151,2
2019-12-16,Toronto Raptors,Cleveland Cavaliers,133,113,1618.6599982759838,1271.7982606405144,1621.7758964842856,1268.6823624322126,0.9290602680001514,17.874469505418773,20
2019-12-16,Detroit Pistons,Washington Wizards,119,133,1465.6507764782436,1360.2521356105758,1420.797312650455,1405.1055994383644,0.7653736004826172,8.215945634706713,-14
2019-12-16,Memphis Grizzlies,Miami Heat,118,111,1395.9330201604103,1650.177158207369,1415.0613523259028,1631.0488260418765,0.29154325312990204,-6.169765521878353,7
2019-12-17,Charlotte Hornets,Sacramento Kings,110,102,1400.4555589182348,1478.1293977214702,1415.2880888701557,1463.2968677695494,0.5320857766296695,0.8930464478705835,8
2019-12-17,Indiana Pacers,Los Angeles Lakers,105,102,1615.9744895884162,1739.3109234663857,1625.5780910501908,1729.7073220046111,0.46646658545697284,-0.9334573551187805,3
2019-12-17,New York Knicks,Atlanta Hawks,143,120,1222.0093220666106,1313.6315774393033,1244.3814536764532,1291.2594458294607,0.5120542075028145,0.3351097850922906,23
2019-12-17,New Orleans Pelicans,Brooklyn Nets,101,108,1292.1449269976392,1510.7347930470928,1282.0748782746298,1520.8048417701023,0.33566829076698157,-4.743594641978143,-7
2019-12-17,Utah Jazz,Orlando Magic,109,102,1553.3708468628663,1527.7786109814133,1563.1730456219454,1517.9764122223341,0.6732600413640321,5.02368943525812,7
2019-12-17,LA Clippers,Phoenix Suns,120,99,1721.4072434157083,1348.4399761519273,1724.1565638498514,1345.6906557177842,0.9383481871848215,18.918690690551237,21
2019-12-18,Portland Trail Blazers,Golden State Warriors,122,112,1506.4698260539124,1309.722805974024,1511.776442651412,1304.4161893765242,0.8466043794908131,11.869880803195537,10
2019-12-18,Denver Nuggets,Orlando Magic,113,104,1621.347684349715,1517.9764122223341,1629.211639320684,1510.1124572513652,0.763271366918744,8.134850885095238,9
2019-12-18,Dallas Mavericks,Boston Celtics,103,109,1601.2804649717395,1658.8940710406005,1577.6692868392076,1682.5052491731324,0.5606980897930443,1.6954557572455633,-6
2019-12-18,Oklahoma City Thunder,Memphis Grizzlies,126,122,1576.6537485157141,1415.0613523259028,1580.8693274165757,1410.8457734250412,0.8184448988690137,10.463695847592453,4
2019-12-18,Philadelphia 76ers,Miami Heat,104,108,1656.4499397468692,1631.0488260418765,1633.009449582433,1654.4893162063127,0.6730179749048366,5.016044548199707,-4
2019-12-18,Washington Wizards,Chicago Bulls,109,110,1405.1055994383644,1339.0032719370593,1383.4350188147816,1360.673852560642,0.7223526874527579,6.644093100052205,-1
2019-12-18,Detroit Pistons,Toronto Raptors,99,112,1420.797312650455,1621.7758964842856,1407.1426818021448,1635.4305273325958,0.35863824434132024,-4.03914335335322,-13
2019-12-18,Cleveland Cavaliers,Charlotte Hornets,100,98,1268.6823624322126,1415.2880888701557,1278.8824514542775,1405.0879998480907,0.4333283876630544,-1.864229057517723,2
2019-12-18,Minnesota Timberwolves,New Orleans Pelicans,99,107,1393.6089587174538,1282.0748782746298,1356.9175634058743,1318.766273586209,0.7716564334042575,8.461363217712961,-8
2019-12-19,Atlanta Hawks,Utah Jazz,106,111,1291.2594458294607,1563.1730456219454,1284.2545003816563,1570.1779910697499,0.2709882811007978,-6.876543991699391,-5
2019-12-19,Milwaukee Bucks,Los Angeles Lakers,111,104,1786.0174167019134,1729.7073220046111,1794.690206387901,1721.0345323186234,0.710907010467074,6.2524037878920895,7
2019-12-19,San Antonio Spurs,Brooklyn Nets,118,105,1404.1819290098736,1520.8048417701023,1422.134127241555,1502.8526435384208,0.47609594239481434,-0.664916510409148,13
2019-12-19,LA Clippers,Houston Rockets,117,122,1724.1565638498514,1660.5108669509589,1696.2580621850996,1688.4093686157107,0.7195075791097876,6.545827875955702,-5
2019-12-20,Golden State Warriors,New Orleans Pelicans,106,102,1304.4161893765242,1318.766273586209,1313.2204195373265,1309.9620434254068,0.6208224457859753,3.4259966316126067,4
2019-12-20,Portland Trail Blazers,Orlando Magic,118,103,1511.776442651412,1510.1124572513652,1526.0856915527015,1495.8032083500757,0.6422687774677648,4.066559416001874,15
2019-12-20,Denver Nuggets,Minnesota Timberwolves,109,100,1629.211639320684,1356.9175634058743,1632.6989346224543,1353.430268104104,0.8950219510429093,14.891763036592392,9
2019-12-20,Philadelphia 76ers,Dallas Mavericks,98,117,1633.009449582433,1577.6692868392076,1586.9965926382354,1623.6821437834053,0.7097581748082712,6.213606509729016,-19
2019-12-20,Oklahoma City Thunder,Phoenix Suns,126,108,1580.8693274165757,1345.6906557177842,1586.256217133342,1340.303766001018,0.8731878145350129,13.40714686795166,18
2019-12-20,Toronto Raptors,Washington Wizards,122,118,1635.4305273325958,1383.4350188147816,1638.1349785135956,1380.730567633782,0.8835256273889482,14.079820340712567,4
2019-12-20,Boston Celtics,Detroit Pistons,114,93,1682.5052491731324,1407.1426818021448,1687.1131778852348,1402.5347530900424,0.8966700443876203,15.014502694839502,21
2019-12-20,Indiana Pacers,Sacramento Kings,119,105,1625.5780910501908,1463.2968677695494,1632.6482598255755,1456.2266989941647,0.8190333565180493,10.491248931225655,14
2019-12-20,Cleveland Cavaliers,Memphis Grizzlies,114,107,1278.8824514542775,1410.8457734250412,1293.620930211314,1396.1072946680047,0.4541304164060536,-1.278532878830547,7
2019-12-20,Miami Heat,New York Knicks,129,114,1654.4893162063127,1244.3814536764532,1656.5046132958191,1242.3661565869468,0.9496175727623397,20.404314501194378,15
2019-12-21,Portland Trail Blazers,Minnesota Timberwolves,113,106,1526.0856915527015,1353.430268104104,1531.2541903273413,1348.2617693294642,0.8277167075120055,10.906216937943901,7
2019-12-21,Phoenix Suns,Houston Rockets,125,139,1340.303766001018,1688.4093686157107,1332.7487132481454,1695.9644213685833,0.19337763799592111,-9.924224104587712,-14
2019-12-21,Memphis Grizzlies,Sacramento Kings,119,115,1396.1072946680047,1456.2266989941647,1406.3901378730416,1445.9438557891278,0.5571420481246303,1.5952238269535974,4
2019-12-21,New York Knicks,Milwaukee Bucks,102,123,1242.3661565869468,1794.690206387901,1239.2938257073072,1797.7625372675407,0.0688951225712136,-18.092961992038173,-21
2019-12-21,San Antonio Spurs,LA Clippers,109,134,1422.134127241555,1696.2580621850996,1409.5142925648909,1708.8778968617637,0.26848200239561687,-6.964957397741782,-25
2019-12-21,Detroit Pistons,Chicago Bulls,107,119,1402.5347530900424,1360.673852560642,1364.03994374314,1399.1686619075444,0.6935177488625652,5.674436021176016,-12
2019-12-21,Brooklyn Nets,Atlanta Hawks,122,112,1502.8526435384208,1284.2545003816563,1507.6184480723905,1279.4886958476866,0.8622373540123048,12.743925726270582,10
2019-12-21,Charlotte Hornets,Utah Jazz,107,114,1405.0879998480907,1570.1779910697499,1392.8657389441191,1582.4002519737214,0.4074086967990489,-2.603599648866366,-7
2019-12-21,Philadelphia 76ers,Washington Wizards,125,108,1586.9965926382354,1380.730567633782,1593.101942013517,1374.6252182585004,0.8535861107053517,12.250641000178138,17
2019-12-22,Toronto Raptors,Dallas Mavericks,110,107,1638.1349785135956,1623.6821437834053,1644.9549676348063,1616.8621546621946,0.6590005439394622,4.57811338920761,3
2019-12-22,Boston Celtics,Charlotte Hornets,119,93,1687.1131778852348,1392.8657389441191,1691.567706015787,1388.4112108135669,0.9063168554771174,15.769897557644626,26
2019-12-22,Milwaukee Bucks,Indiana Pacers,117,89,1797.7625372675407,1632.6482598255755,1806.4370461837516,1623.9737509093645,0.8214379816448183,10.604571097678608,28
2019-12-22,Oklahoma City Thunder,LA Clippers,118,112,1586.256217133342,1708.8778968617637,1599.7107002556868,1695.423413739419,0.4674907125552453,-0.9048671891368667,6
